area_code,area_name,indicator,period,measure,unit,value
E02001281,Timperley South,Disability Living Allowance (cases in payment),2018-08,count,persons,132
E02001282,Altrincham East,Disability Living Allowance (cases in payment),2018-08,count,persons,176
E02001283,"Altrincham West, Dunham & Warburton",Disability Living Allowance (cases in payment),2018-08,count,persons,131
E02001284,Hale,Disability Living Allowance (cases in payment),2018-08,count,persons,79
E02001285,Bowdon,Disability Living Allowance (cases in payment),2018-08,count,persons,84
E02001286,Hale Barns,Disability Living Allowance (cases in payment),2018-08,count,persons,115
E02001259,Old Trafford,Disability Living Allowance (cases in payment),2018-11,count,persons,348
E02001260,Trafford Park West & Kingsway Park,Disability Living Allowance (cases in payment),2018-11,count,persons,205
E02001261,Gorse Hill,Disability Living Allowance (cases in payment),2018-11,count,persons,244
E02001262,Firswood,Disability Living Allowance (cases in payment),2018-11,count,persons,271
E02001263,Davyhulme,Disability Living Allowance (cases in payment),2018-11,count,persons,206
E02001264,Trafford Park East & Sevenways,Disability Living Allowance (cases in payment),2018-11,count,persons,200
E02001265,Flixton & Moorside,Disability Living Allowance (cases in payment),2018-11,count,persons,265
E02001266,Lostock & Stretford Meadows,Disability Living Allowance (cases in payment),2018-11,count,persons,204
E02001267,Urmston East,Disability Living Allowance (cases in payment),2018-11,count,persons,241
E02001268,Urmston West,Disability Living Allowance (cases in payment),2018-11,count,persons,168
E02001269,Stretford East,Disability Living Allowance (cases in payment),2018-11,count,persons,219
E02001270,Sale North,Disability Living Allowance (cases in payment),2018-11,count,persons,179
E02001271,Ashton upon Mersey North,Disability Living Allowance (cases in payment),2018-11,count,persons,178
E02001272,Sale East,Disability Living Allowance (cases in payment),2018-11,count,persons,135
E02001273,Sale Central,Disability Living Allowance (cases in payment),2018-11,count,persons,160
E02001274,Ashton upon Mersey South,Disability Living Allowance (cases in payment),2018-11,count,persons,143
E02001275,Partington,Disability Living Allowance (cases in payment),2018-11,count,persons,447
E02001276,Sale Moor,Disability Living Allowance (cases in payment),2018-11,count,persons,248
E02001277,Broadheath & Firsway,Disability Living Allowance (cases in payment),2018-11,count,persons,276
E02001278,West Timperley,Disability Living Allowance (cases in payment),2018-11,count,persons,92
E02001279,Timperley North,Disability Living Allowance (cases in payment),2018-11,count,persons,116
E02001280,Timperley East,Disability Living Allowance (cases in payment),2018-11,count,persons,258
E02001281,Timperley South,Disability Living Allowance (cases in payment),2018-11,count,persons,115
E02001282,Altrincham East,Disability Living Allowance (cases in payment),2018-11,count,persons,162
E02001283,"Altrincham West, Dunham & Warburton",Disability Living Allowance (cases in payment),2018-11,count,persons,117
E02001284,Hale,Disability Living Allowance (cases in payment),2018-11,count,persons,66
E02001285,Bowdon,Disability Living Allowance (cases in payment),2018-11,count,persons,89
E02001286,Hale Barns,Disability Living Allowance (cases in payment),2018-11,count,persons,109
E02001259,Old Trafford,Disability Living Allowance (cases in payment),2019-02,count,persons,337
E02001260,Trafford Park West & Kingsway Park,Disability Living Allowance (cases in payment),2019-02,count,persons,204
E02001261,Gorse Hill,Disability Living Allowance (cases in payment),2019-02,count,persons,240
E02001262,Firswood,Disability Living Allowance (cases in payment),2019-02,count,persons,258
E02001263,Davyhulme,Disability Living Allowance (cases in payment),2019-02,count,persons,205
E02001264,Trafford Park East & Sevenways,Disability Living Allowance (cases in payment),2019-02,count,persons,190
E02001265,Flixton & Moorside,Disability Living Allowance (cases in payment),2019-02,count,persons,262
E02001266,Lostock & Stretford Meadows,Disability Living Allowance (cases in payment),2019-02,count,persons,203
E02001267,Urmston East,Disability Living Allowance (cases in payment),2019-02,count,persons,242
E02001268,Urmston West,Disability Living Allowance (cases in payment),2019-02,count,persons,161
E02001269,Stretford East,Disability Living Allowance (cases in payment),2019-02,count,persons,214
E02001270,Sale North,Disability Living Allowance (cases in payment),2019-02,count,persons,177
E02001271,Ashton upon Mersey North,Disability Living Allowance (cases in payment),2019-02,count,persons,174
E02001272,Sale East,Disability Living Allowance (cases in payment),2019-02,count,persons,130
E02001273,Sale Central,Disability Living Allowance (cases in payment),2019-02,count,persons,153
E02001274,Ashton upon Mersey South,Disability Living Allowance (cases in payment),2019-02,count,persons,139
E02001275,Partington,Disability Living Allowance (cases in payment),2019-02,count,persons,448
E02001276,Sale Moor,Disability Living Allowance (cases in payment),2019-02,count,persons,256
E02001277,Broadheath & Firsway,Disability Living Allowance (cases in payment),2019-02,count,persons,271
E02001278,West Timperley,Disability Living Allowance (cases in payment),2019-02,count,persons,90
E02001279,Timperley North,Disability Living Allowance (cases in payment),2019-02,count,persons,112
E02001280,Timperley East,Disability Living Allowance (cases in payment),2019-02,count,persons,242
E02001281,Timperley South,Disability Living Allowance (cases in payment),2019-02,count,persons,106
E02001282,Altrincham East,Disability Living Allowance (cases in payment),2019-02,count,persons,161
E02001283,"Altrincham West, Dunham & Warburton",Disability Living Allowance (cases in payment),2019-02,count,persons,114
E02001284,Hale,Disability Living Allowance (cases in payment),2019-02,count,persons,70
E02001285,Bowdon,Disability Living Allowance (cases in payment),2019-02,count,persons,86
E02001286,Hale Barns,Disability Living Allowance (cases in payment),2019-02,count,persons,108
E02001259,Old Trafford,Disability Living Allowance (cases in payment),2019-05,count,persons,329
E02001260,Trafford Park West & Kingsway Park,Disability Living Allowance (cases in payment),2019-05,count,persons,202
E02001261,Gorse Hill,Disability Living Allowance (cases in payment),2019-05,count,persons,237
E02001262,Firswood,Disability Living Allowance (cases in payment),2019-05,count,persons,261
E02001263,Davyhulme,Disability Living Allowance (cases in payment),2019-05,count,persons,197
E02001264,Trafford Park East & Sevenways,Disability Living Allowance (cases in payment),2019-05,count,persons,187
E02001265,Flixton & Moorside,Disability Living Allowance (cases in payment),2019-05,count,persons,274
E02001266,Lostock & Stretford Meadows,Disability Living Allowance (cases in payment),2019-05,count,persons,211
E02001267,Urmston East,Disability Living Allowance (cases in payment),2019-05,count,persons,231
E02001268,Urmston West,Disability Living Allowance (cases in payment),2019-05,count,persons,159
E02001269,Stretford East,Disability Living Allowance (cases in payment),2019-05,count,persons,211
E02001270,Sale North,Disability Living Allowance (cases in payment),2019-05,count,persons,175
E02001271,Ashton upon Mersey North,Disability Living Allowance (cases in payment),2019-05,count,persons,172
E02001272,Sale East,Disability Living Allowance (cases in payment),2019-05,count,persons,127
E02001273,Sale Central,Disability Living Allowance (cases in payment),2019-05,count,persons,145
E02001274,Ashton upon Mersey South,Disability Living Allowance (cases in payment),2019-05,count,persons,134
E02001275,Partington,Disability Living Allowance (cases in payment),2019-05,count,persons,446
E02001276,Sale Moor,Disability Living Allowance (cases in payment),2019-05,count,persons,249
E02001277,Broadheath & Firsway,Disability Living Allowance (cases in payment),2019-05,count,persons,273
E02001278,West Timperley,Disability Living Allowance (cases in payment),2019-05,count,persons,93
E02001279,Timperley North,Disability Living Allowance (cases in payment),2019-05,count,persons,112
E02001280,Timperley East,Disability Living Allowance (cases in payment),2019-05,count,persons,237
E02001281,Timperley South,Disability Living Allowance (cases in payment),2019-05,count,persons,106
E02001282,Altrincham East,Disability Living Allowance (cases in payment),2019-05,count,persons,152
E02001283,"Altrincham West, Dunham & Warburton",Disability Living Allowance (cases in payment),2019-05,count,persons,109
E02001284,Hale,Disability Living Allowance (cases in payment),2019-05,count,persons,68
E02001285,Bowdon,Disability Living Allowance (cases in payment),2019-05,count,persons,78
E02001286,Hale Barns,Disability Living Allowance (cases in payment),2019-05,count,persons,101
E02001259,Old Trafford,Disability Living Allowance (cases in payment),2019-08,count,persons,323
E02001260,Trafford Park West & Kingsway Park,Disability Living Allowance (cases in payment),2019-08,count,persons,203
E02001261,Gorse Hill,Disability Living Allowance (cases in payment),2019-08,count,persons,232
E02001262,Firswood,Disability Living Allowance (cases in payment),2019-08,count,persons,254
E02001263,Davyhulme,Disability Living Allowance (cases in payment),2019-08,count,persons,191
E02001264,Trafford Park East & Sevenways,Disability Living Allowance (cases in payment),2019-08,count,persons,186
E02001265,Flixton & Moorside,Disability Living Allowance (cases in payment),2019-08,count,persons,268
E02001266,Lostock & Stretford Meadows,Disability Living Allowance (cases in payment),2019-08,count,persons,206
E02001267,Urmston East,Disability Living Allowance (cases in payment),2019-08,count,persons,228
E02001268,Urmston West,Disability Living Allowance (cases in payment),2019-08,count,persons,156
E02001269,Stretford East,Disability Living Allowance (cases in payment),2019-08,count,persons,198
E02001270,Sale North,Disability Living Allowance (cases in payment),2019-08,count,persons,169
E02001271,Ashton upon Mersey North,Disability Living Allowance (cases in payment),2019-08,count,persons,175
E02001272,Sale East,Disability Living Allowance (cases in payment),2019-08,count,persons,129
E02001273,Sale Central,Disability Living Allowance (cases in payment),2019-08,count,persons,143
E02001274,Ashton upon Mersey South,Disability Living Allowance (cases in payment),2019-08,count,persons,134
E02001275,Partington,Disability Living Allowance (cases in payment),2019-08,count,persons,429
E02001276,Sale Moor,Disability Living Allowance (cases in payment),2019-08,count,persons,244
E02001277,Broadheath & Firsway,Disability Living Allowance (cases in payment),2019-08,count,persons,257
E02001278,West Timperley,Disability Living Allowance (cases in payment),2019-08,count,persons,86
E02001279,Timperley North,Disability Living Allowance (cases in payment),2019-08,count,persons,99
E02001280,Timperley East,Disability Living Allowance (cases in payment),2019-08,count,persons,232
E02001281,Timperley South,Disability Living Allowance (cases in payment),2019-08,count,persons,103
E02001282,Altrincham East,Disability Living Allowance (cases in payment),2019-08,count,persons,145
E02001283,"Altrincham West, Dunham & Warburton",Disability Living Allowance (cases in payment),2019-08,count,persons,100
E02001284,Hale,Disability Living Allowance (cases in payment),2019-08,count,persons,60
E02001285,Bowdon,Disability Living Allowance (cases in payment),2019-08,count,persons,82
E02001286,Hale Barns,Disability Living Allowance (cases in payment),2019-08,count,persons,95
E02001259,Old Trafford,Disability Living Allowance (cases in payment),2019-11,count,persons,325
E02001260,Trafford Park West & Kingsway Park,Disability Living Allowance (cases in payment),2019-11,count,persons,205
E02001261,Gorse Hill,Disability Living Allowance (cases in payment),2019-11,count,persons,230
E02001262,Firswood,Disability Living Allowance (cases in payment),2019-11,count,persons,241
E02001263,Davyhulme,Disability Living Allowance (cases in payment),2019-11,count,persons,183
E02001264,Trafford Park East & Sevenways,Disability Living Allowance (cases in payment),2019-11,count,persons,184
E02001265,Flixton & Moorside,Disability Living Allowance (cases in payment),2019-11,count,persons,256
E02001266,Lostock & Stretford Meadows,Disability Living Allowance (cases in payment),2019-11,count,persons,199
E02001267,Urmston East,Disability Living Allowance (cases in payment),2019-11,count,persons,218
E02001268,Urmston West,Disability Living Allowance (cases in payment),2019-11,count,persons,145
E02001269,Stretford East,Disability Living Allowance (cases in payment),2019-11,count,persons,185
E02001270,Sale North,Disability Living Allowance (cases in payment),2019-11,count,persons,154
E02001271,Ashton upon Mersey North,Disability Living Allowance (cases in payment),2019-11,count,persons,179
E02001272,Sale East,Disability Living Allowance (cases in payment),2019-11,count,persons,125
E02001273,Sale Central,Disability Living Allowance (cases in payment),2019-11,count,persons,142
E02001274,Ashton upon Mersey South,Disability Living Allowance (cases in payment),2019-11,count,persons,130
E02001275,Partington,Disability Living Allowance (cases in payment),2019-11,count,persons,418
E02001276,Sale Moor,Disability Living Allowance (cases in payment),2019-11,count,persons,241
E02001277,Broadheath & Firsway,Disability Living Allowance (cases in payment),2019-11,count,persons,242
E02001278,West Timperley,Disability Living Allowance (cases in payment),2019-11,count,persons,89
E02001279,Timperley North,Disability Living Allowance (cases in payment),2019-11,count,persons,96
E02001280,Timperley East,Disability Living Allowance (cases in payment),2019-11,count,persons,208
E02001281,Timperley South,Disability Living Allowance (cases in payment),2019-11,count,persons,96
E02001282,Altrincham East,Disability Living Allowance (cases in payment),2019-11,count,persons,134
E02001283,"Altrincham West, Dunham & Warburton",Disability Living Allowance (cases in payment),2019-11,count,persons,95
E02001284,Hale,Disability Living Allowance (cases in payment),2019-11,count,persons,60
E02001285,Bowdon,Disability Living Allowance (cases in payment),2019-11,count,persons,74
E02001286,Hale Barns,Disability Living Allowance (cases in payment),2019-11,count,persons,95
